ESPECIE	LONGITUD	LATITUD
benthamii	-92.23778056	15.21305556
benthamii	-92.11890000	15.48757222
benthamii	-92.33123889	15.38065833
benthamii	-92.30556111	15.51806111
benthamii	-92.32250000	15.55694444
benthamii	-92.28500000	15.29166667
benthamii	-92.25000000	15.33333333
benthamii	-94.28540000	16.72410000
benthamii	-91.73840000	14.84870000
benthamii	-91.02140000	14.61420000
canbyi	-100.30000000	25.67000000
canbyi	-100.14000000	25.30000000
canbyi	-100.17333333	25.27333333
canbyi	-99.94000000	24.75000000
canbyi	-99.92333333	24.73666667
canbyi	-98.93555556	24.59027778
canbyi	-99.60000000	23.68333333
canbyi	-98.98333333	24.68333333
canbyi	-98.63333333	24.68333333
canbyi	-99.60000000	22.96666667
canbyi	-99.73333333	24.75000000
canbyi	-99.96666667	24.73333333
canbyi	-99.14611111	23.73611111
canbyi	-99.53333333	24.60000000
canbyi	-99.30000000	23.60000000
canbyi	-99.75000000	23.43333333
canbyi	-99.96666667	25.25000000
canbyi	-99.78333333	24.20000000
canbyi	-99.43916667	24.15194444
canbyi	-99.80000000	26.03333333
canbyi	-99.96666667	24.00000000
canbyi	-100.08333333	24.85000000
canbyi	-100.06666667	24.81666667
canbyi	-100.30000000	25.66666667
canbyi	-100.21666667	25.61666667
canbyi	-100.00000000	24.61666667
canbyi	-100.31666667	25.56666667
canbyi	-100.15000000	25.35000000
canbyi	-100.13333333	25.28333333
canbyi	-100.15000000	25.25000000
canbyi	-100.00000000	25.18333333
canbyi	-99.55833333	23.60833333
canbyi	-100.42000000	25.41805556
canbyi	-100.63855556	25.64694444
canbyi	-100.63022222	25.65327778
canbyi	-100.23000000	24.82416667
canbyi	-100.10000000	24.85000000
canbyi	-100.04577778	24.92783333
canbyi	-100.02361111	24.59027778
canbyi	-99.96286111	24.66188889
canbyi	-99.95500000	24.72777778
canbyi	-99.91361111	25.07861111
canbyi	-99.89305556	24.66611111
canbyi	-99.83111111	23.96472222
canbyi	-99.74194444	23.97861111
canbyi	-99.54722222	23.98333333
canbyi	-100.28333333	26.63333333
canbyi	-100.23166667	24.86833333
canbyi	-99.90333333	24.72500000
canbyi	-99.81111111	24.74472222
canbyi	-99.77166667	23.97333333
canbyi	-99.15166667	23.73666667
canbyi	-100.30805556	25.67111111
canbyi	-100.55000000	26.55000000
canbyi	-100.47360000	23.50020556
canbyi	-100.26921111	24.57275833
canbyi	-100.11666667	25.18333333
canbyi	-100.09675278	24.86236389
canbyi	-100.07493056	24.91639444
canbyi	-99.94063333	24.75418611
canbyi	-99.93998889	24.75101944
canbyi	-99.90000000	24.72500000
canbyi	-99.86250000	24.20556111
canbyi	-99.79673333	24.75656111
canbyi	-99.60000000	23.58000000
canbyi	-99.76666667	23.96666667
canbyi	-100.13185833	25.40399167
canbyi	-98.57130000	23.15360000
candicans	-104.33972222	22.47166667
candicans	-103.89027778	21.90777778
candicans	-104.91666667	21.50000000
candicans	-104.50000000	21.12000000
candicans	-104.50000000	21.10000000
candicans	-103.62111111	20.83722222
candicans	-103.77388889	19.95444444
candicans	-97.25000000	19.79000000
candicans	-97.17333333	19.75000000
candicans	-100.70000000	19.67333333
candicans	-104.21805556	19.58611111
candicans	-96.89000000	19.54000000
candicans	-101.60000000	19.52333333
candicans	-98.22000000	19.05000000
candicans	-99.09000000	19.00000000
candicans	-99.10222222	18.96861111
candicans	-100.17333333	17.57333333
candicans	-99.46833333	17.43361111
candicans	-96.40000000	17.26666667
candicans	-92.90000000	17.18666667
candicans	-96.72000000	17.07000000
candicans	-92.38666667	16.74000000
candicans	-96.60333333	16.32055556
candicans	-92.25444444	16.26861111
candicans	-93.05138889	15.80777778
candicans	-91.15083333	15.40500000
candicans	-100.16666667	19.06666667
candicans	-99.30000000	19.33333333
candicans	-104.25000000	19.58333333
candicans	-96.93333333	16.18333333
candicans	-95.51666667	16.71666667
candicans	-98.11666667	17.30000000
candicans	-92.63333333	16.81666667
candicans	-96.84194444	19.69722222
candicans	-96.86666667	19.65000000
candicans	-96.56666667	18.65000000
candicans	-96.98333333	19.64333333
candicans	-96.94611111	19.59027778
candicans	-96.55000000	17.58333333
candicans	-96.86583333	19.57611111
candicans	-96.51666667	17.55000000
candicans	-96.93333333	19.53333333
candicans	-96.81666667	19.50000000
candicans	-96.16666667	17.45000000
candicans	-96.30138889	16.31888889
candicans	-96.00000000	17.25000000
candicans	-96.00000000	16.23333333
candicans	-96.88333333	19.20000000
candicans	-96.78333333	17.20000000
candicans	-96.83333333	18.11666667
candicans	-96.08333333	17.11666667
candicans	-96.25000000	17.08333333
candicans	-96.98333333	17.01666667
candicans	-97.76666667	16.98333333
candicans	-97.01666667	18.98333333
candicans	-97.00000000	16.93333333
candicans	-97.91666667	16.91666667
candicans	-97.78333333	19.90000000
candicans	-97.68333333	19.86666667
candicans	-97.58333333	19.86666667
candicans	-97.48333333	19.85000000
candicans	-97.88333333	19.83333333
candicans	-97.46666667	19.83333333
candicans	-97.31666667	18.81666667
candicans	-97.38333333	19.80000000
candicans	-97.30777778	19.80611111
candicans	-97.21666667	19.80000000
candicans	-97.13333333	19.70000000
candicans	-97.13333333	19.66666667
candicans	-97.00000000	19.63333333
candicans	-97.03333333	19.60000000
candicans	-97.93333333	19.51666667
candicans	-97.00000000	16.45000000
candicans	-97.10000000	17.38333333
candicans	-97.68333333	17.31666667
candicans	-97.00000000	17.28333333
candicans	-97.91666667	17.23333333
candicans	-97.83333333	17.23333333
candicans	-97.98333333	20.20000000
candicans	-97.11666667	16.15000000
candicans	-97.12305556	19.13833333
candicans	-97.46666667	19.10000000
candicans	-98.95000000	18.80000000
candicans	-98.78333333	19.80000000
candicans	-98.90000000	18.75000000
candicans	-98.65000000	20.63333333
candicans	-98.38333333	17.46388889
candicans	-98.36444444	17.32255556
candicans	-98.36444444	17.32258333
candicans	-98.33833333	17.31472222
candicans	-98.15000000	20.26666667
candicans	-98.67000000	17.24388889
candicans	-98.20000000	20.23333333
candicans	-98.00000000	20.20000000
candicans	-98.15166667	20.19472222
candicans	-98.64777778	20.16861111
candicans	-98.20555556	20.15833333
candicans	-98.08333333	20.13333333
candicans	-98.06666667	17.08333333
candicans	-99.42916667	18.97194444
candicans	-99.41638889	18.97944444
candicans	-99.64000000	18.96000000
candicans	-99.59055556	18.96083333
candicans	-99.49472222	18.94833333
candicans	-99.76861111	18.92361111
candicans	-99.50000000	19.91666667
candicans	-99.23333333	18.91666667
candicans	-99.23416667	18.91861111
candicans	-99.95000000	18.85000000
candicans	-99.67527778	18.84416667
candicans	-99.66666667	19.70000000
candicans	-99.52916667	18.62416667
candicans	-99.69222222	18.59361111
candicans	-99.59972222	18.59666667
candicans	-99.25000000	17.56666667
candicans	-99.68750000	17.55694444
candicans	-99.63333333	17.55000000
candicans	-99.60500000	18.55638889
candicans	-99.41666667	19.55000000
candicans	-99.88333333	17.53333333
candicans	-99.38333333	19.53333333
candicans	-99.96666667	17.51666667
candicans	-99.01416667	17.38638889
candicans	-99.34444444	19.37277778
candicans	-99.30000000	19.36666667
candicans	-99.28333333	19.36666667
candicans	-99.21388889	19.33333333
candicans	-99.25166667	19.28944444
candicans	-99.16666667	20.23333333
candicans	-99.76666667	19.13333333
candicans	-99.45277778	19.08555556
candicans	-99.33333333	19.00000000
candicans	-99.11666667	19.00000000
candicans	-100.68333333	19.88333333
candicans	-100.11666667	19.80000000
candicans	-100.63333333	19.70000000
candicans	-100.55361111	19.69166667
candicans	-100.74166667	19.68194444
candicans	-100.70222222	19.67000000
candicans	-100.71666667	19.65000000
candicans	-100.75694444	19.57027778
candicans	-100.33888889	19.58305556
candicans	-100.16666667	17.56666667
candicans	-100.01666667	17.48333333
candicans	-100.31666667	19.36666667
candicans	-100.08333333	19.23333333
candicans	-100.13055556	19.19250000
candicans	-100.00472222	19.04055556
candicans	-101.86666667	19.76666667
candicans	-101.61666667	19.71666667
candicans	-101.55000000	19.66666667
candicans	-101.51666667	19.65000000
candicans	-101.13333333	19.61666667
candicans	-101.33333333	19.53333333
candicans	-101.23888889	19.54333333
candicans	-101.85000000	19.50000000
candicans	-101.60972222	19.51638889
candicans	-101.53333333	19.50000000
candicans	-101.33333333	19.48333333
candicans	-101.31666667	19.48333333
candicans	-101.88333333	19.46666667
candicans	-101.85000000	19.46666667
candicans	-101.70000000	19.46666667
candicans	-101.81666667	19.43333333
candicans	-101.53333333	19.38333333
candicans	-101.10000000	19.33333333
candicans	-101.78333333	19.26666667
candicans	-102.96666667	19.86666667
candicans	-102.91666667	18.80000000
candicans	-102.33333333	19.71666667
candicans	-102.21666667	19.53333333
candicans	-103.05000000	19.96666667
candicans	-103.87638889	21.89222222
candicans	-103.84000000	20.78722222
candicans	-103.46250000	19.70277778
candicans	-103.61666667	19.63333333
candicans	-103.88333333	21.61666667
candicans	-103.51666667	19.61666667
candicans	-103.61666667	19.56666667
candicans	-103.30000000	19.46666667
candicans	-104.56666667	19.88333333
candicans	-104.25000000	19.78333333
candicans	-104.33333333	19.77888889
candicans	-104.20000000	19.71666667
candicans	-104.75000000	20.63333333
candicans	-104.26388889	19.58750000
candicans	-104.21111111	19.59722222
candicans	-104.21527778	19.58055556
candicans	-104.24166667	19.55000000
candicans	-104.81666667	20.36666667
candicans	-104.33972222	22.30777778
candicans	-104.46666667	22.26666667
candicans	-104.50000000	20.00000000
candicans	-105.06666667	23.88333333
candicans	-105.85000000	23.60000000
candicans	-105.83333333	23.50000000
candicans	-105.83333333	23.48333333
candicans	-105.76666667	23.48333333
candicans	-105.15000000	23.10000000
candicans	-106.96666667	26.08333333
candicans	-107.65000000	25.93333333
candicans	-107.64805556	25.93277778
candicans	-97.92500000	16.92500000
candicans	-96.25833333	17.09166667
candicans	-96.09166667	17.12500000
candicans	-92.69611111	16.74583333
candicans	-99.50000000	18.95000000
candicans	-104.20000000	19.61666667
candicans	-100.13333333	19.08333333
candicans	-100.08333333	19.01666667
candicans	-99.95000000	19.06666667
candicans	-99.83333333	17.65000000
candicans	-99.75000000	18.95000000
candicans	-99.63333333	19.01666667
candicans	-99.60000000	18.55000000
candicans	-99.50000000	19.46666667
candicans	-99.43333333	19.66666667
candicans	-99.41666667	18.96666667
candicans	-98.61666667	19.35000000
candicans	-98.35000000	17.31666667
candicans	-97.95000000	20.26666667
candicans	-97.66666667	17.31666667
candicans	-92.91666667	17.18333333
candicans	-105.84166667	23.48666667
candicans	-105.77833333	23.65500000
candicans	-104.89500000	21.51666667
candicans	-104.78638889	20.52527778
candicans	-104.58333333	20.81000000
candicans	-104.50166667	21.06333333
candicans	-104.20833333	19.59833333
candicans	-103.84833333	20.78666667
candicans	-103.84361111	20.80833333
candicans	-103.76833333	19.74500000
candicans	-103.70666667	19.65166667
candicans	-103.60833333	19.56333333
candicans	-103.27166667	19.14166667
candicans	-103.19166667	19.25666667
candicans	-102.96833333	19.88666667
candicans	-102.16833333	19.51000000
candicans	-101.90722222	19.81638889
candicans	-101.80000000	19.46333333
candicans	-101.73000000	19.45166667
candicans	-101.71833333	19.63333333
candicans	-101.63833333	19.40472222
candicans	-101.60944444	19.51583333
candicans	-101.59833333	19.61333333
candicans	-101.57500000	19.71000000
candicans	-101.53833333	19.50500000
candicans	-101.51500000	19.73000000
candicans	-101.45000000	19.63000000
candicans	-101.33166667	19.49666667
candicans	-101.30000000	19.74000000
candicans	-101.28000000	19.45666667
candicans	-101.26166667	19.64000000
candicans	-101.18666667	19.58166667
candicans	-101.13333333	19.61833333
candicans	-101.03000000	19.22833333
candicans	-100.99916667	19.65861111
candicans	-100.68666667	19.89666667
candicans	-100.31500000	19.38666667
candicans	-100.04166667	19.04333333
candicans	-99.98361111	17.50583333
candicans	-99.96500000	17.51666667
candicans	-99.67638889	17.65777778
candicans	-99.23000000	18.93666667
candicans	-99.11361111	19.26194444
candicans	-99.09333333	19.01666667
candicans	-98.64000000	20.53166667
candicans	-97.88111111	17.34638889
candicans	-97.82972222	17.30472222
candicans	-97.67333333	17.32833333
candicans	-97.30833333	19.81333333
candicans	-97.29000000	16.23666667
candicans	-97.07666667	19.13166667
candicans	-97.06666667	19.13333333
candicans	-97.05000000	19.13333333
candicans	-97.00000000	19.66500000
candicans	-96.99000000	19.33166667
candicans	-96.82500000	19.53500000
candicans	-96.72833333	19.02166667
candicans	-96.57166667	19.35833333
candicans	-96.55333333	17.53333333
candicans	-99.95000000	18.86666667
candicans	-99.91666667	18.88333333
candicans	-99.88333333	19.01666667
candicans	-99.43333333	18.91666667
candicans	-99.45000000	19.63333333
candicans	-102.36306111	19.33693889
candicans	-102.19100278	19.52754444
candicans	-100.55305556	19.69111111
candicans	-100.45000000	18.86306111
candicans	-100.14745000	19.11007500
candicans	-100.08388056	19.25223056
candicans	-99.62721111	18.97278889
candicans	-99.41638889	18.97039722
candicans	-99.27877222	17.57327778
candicans	-99.22410278	19.00102778
candicans	-97.03443889	17.22306111
candicans	-97.01536667	16.46668333
candicans	-96.97000000	18.97000000
candicans	-96.96000000	19.61000000
candicans	-96.94611111	19.59028056
candicans	-92.90387500	17.18282778
candicans	-92.33118056	15.31808333
candicans	-104.23333333	19.55000000
candicans	-99.95000000	17.60000000
candicans	-99.73333333	18.91666667
candicans	-99.60000000	18.96666667
candicans	-99.56666667	18.60000000
candicans	-99.48333333	19.71666667
candicans	-99.31666667	19.38333333
candicans	-98.78333333	19.18333333
candicans	-98.75000000	20.60000000
candicans	-97.76666667	19.90000000
candicans	-96.96666667	16.18333333
candicans	-99.46500000	17.43361111
candicans	-97.16000000	19.75000000
candicans	-93.04861111	15.80777778
candicans	-104.71000000	20.61666667
candicans	-104.27500000	19.58333333
candicans	-103.39111111	20.41638889
candicans	-101.39194444	19.41666944
candicans	-100.32135833	19.43350278
candicans	-99.09944444	18.98528056
candicans	-98.73778056	20.79055556
candicans	-97.26666667	18.86666667
candicans	-97.25944444	19.79250000
candicans	-97.21111111	19.78888889
candicans	-97.06666667	19.33333333
candicans	-97.06666667	19.34166667
candicans	-96.95000000	19.05000000
candicans	-96.93333333	19.61666667
candicans	-96.51878611	16.02476389
candicans	-92.92800000	17.19890000
candicans	-92.53333333	16.86666667
candicans	-92.38055556	15.29888889
candicans	-104.78333333	20.51666667
candicans	-104.74166667	20.20000000
candicans	-104.50833333	21.12333333
candicans	-104.20944444	19.59777778
candicans	-104.11166667	20.22333333
candicans	-103.90000000	19.58333333
candicans	-103.84944444	20.80611111
candicans	-103.83333333	20.88333333
candicans	-103.76666667	19.73333333
candicans	-103.75000000	19.93333333
candicans	-103.72833333	20.13833333
candicans	-103.43333333	20.36666667
candicans	-103.38333333	20.41666667
candicans	-102.96000000	19.89166667
candicans	-102.05000000	19.43333333
candicans	-101.60000000	19.50000000
candicans	-101.56666667	19.70000000
candicans	-101.38333333	19.41666667
candicans	-101.00000000	19.65000000
candicans	-100.68666667	19.89833333
candicans	-99.96666667	17.53333333
candicans	-99.66666667	17.65000000
candicans	-98.63916667	20.53361111
candicans	-98.58333333	20.88333333
candicans	-97.95833333	19.93333333
candicans	-97.32027778	18.82777778
candicans	-97.30833333	19.80416667
candicans	-97.28138889	19.39611111
candicans	-97.25972222	19.79305556
candicans	-97.21666667	19.85000000
candicans	-97.15000000	19.66666667
candicans	-97.13055556	19.14027778
candicans	-97.11666667	18.60833333
candicans	-97.10000000	19.15000000
candicans	-97.10000000	19.56666667
candicans	-97.10000000	19.61666667
candicans	-97.08333333	19.13333333
candicans	-97.07027778	19.35527778
candicans	-97.04611111	19.07166667
candicans	-97.03333333	19.13333333
candicans	-97.03333333	19.33333333
candicans	-97.02638889	19.60944444
candicans	-97.00666667	19.08166667
candicans	-97.00611111	19.57083333
candicans	-97.00000000	19.00000000
candicans	-96.98472222	19.58638889
candicans	-96.98250000	19.64305556
candicans	-96.97666667	19.58638889
candicans	-96.96166667	19.21000000
candicans	-96.94666667	19.22222222
candicans	-96.94222222	19.54944444
candicans	-96.93666667	19.22666667
candicans	-96.92750000	19.54000000
candicans	-96.92500000	19.53500000
candicans	-96.91666667	19.53333333
candicans	-96.91666667	19.60000000
candicans	-96.90666667	19.31333333
candicans	-96.90583333	19.57527778
candicans	-96.90250000	19.49944444
candicans	-96.88333333	19.58333333
candicans	-96.86416667	19.57472222
candicans	-96.85000000	19.66666667
candicans	-96.84055556	19.69750000
candicans	-96.83333333	19.70000000
candicans	-96.81666667	19.53333333
candicans	-96.81666667	19.58333333
candicans	-96.61666667	19.51666667
candicans	-92.71000000	16.80166667
candicans	-92.68333333	16.73333333
candicans	-99.38777778	19.53277778
candicans	-99.37416667	19.55777778
candicans	-99.34583333	19.37583333
candicans	-99.33083333	19.36388889
candicans	-99.31277778	19.38888889
candicans	-99.29472222	19.36027778
